,zip,primary_city,state,county,latitude,longitude
32426,74073,Sperry,OK,Tulsa County,36.29,-95.98
32427,74074,Stillwater,OK,Payne County,36.08,-97.07
32428,74075,Stillwater,OK,Payne County,36.13,-97.07
32429,74076,Stillwater,OK,Payne County,36.13,-97.07
32430,74077,Stillwater,OK,Payne County,36.13,-97.07
32431,74078,Stillwater,OK,Payne County,36.12,-97.07
32432,74079,Stroud,OK,Lincoln County,35.76,-96.64
32433,74080,Talala,OK,Rogers County,36.53,-95.7
32434,74081,Terlton,OK,Pawnee County,36.18,-96.49
32435,74082,Vera,OK,Washington County,36.45,-95.88
32436,74083,Wann,OK,Nowata County,36.91,-95.8
32437,74084,Wynona,OK,Osage County,36.54,-96.32
32438,74085,Yale,OK,Payne County,36.11,-96.7
32439,74101,Tulsa,OK,Tulsa County,36.12,-95.91
32440,74102,Tulsa,OK,Tulsa County,36.12,-95.91
32441,74103,Tulsa,OK,Tulsa County,36.16,-95.99
32442,74104,Tulsa,OK,Tulsa County,36.15,-95.95
32443,74105,Tulsa,OK,Tulsa County,36.1,-95.96
32444,74106,Tulsa,OK,Tulsa County,36.19,-95.99
32445,74107,Tulsa,OK,Tulsa County,36.12,-96.03
32446,74108,Tulsa,OK,Tulsa County,36.14,-95.79
32447,74110,Tulsa,OK,Tulsa County,36.19,-95.95
32448,74112,Tulsa,OK,Tulsa County,36.15,-95.9
32449,74114,Tulsa,OK,Tulsa County,36.12,-95.91
32450,74115,Tulsa,OK,Tulsa County,36.19,-95.91
32451,74116,Tulsa,OK,Tulsa County,36.19,-95.84
32452,74117,Tulsa,OK,Tulsa County,36.25,-95.9
32453,74119,Tulsa,OK,Tulsa County,36.14,-95.99
32454,74120,Tulsa,OK,Tulsa County,36.15,-95.98
32455,74121,Tulsa,OK,Tulsa County,36.12,-95.91
32456,74126,Tulsa,OK,Tulsa County,36.24,-96.03
32457,74127,Tulsa,OK,Tulsa County,36.18,-96.05
32458,74128,Tulsa,OK,Tulsa County,36.15,-95.85
32459,74129,Tulsa,OK,Tulsa County,36.13,-95.87
32460,74130,Tulsa,OK,Tulsa County,36.24,-95.96
32461,74131,Tulsa,OK,Creek County,36.05,-96.07
32462,74132,Tulsa,OK,Tulsa County,36.05,-96.02
32463,74133,Tulsa,OK,Tulsa County,36.04,-95.88
32464,74134,Tulsa,OK,Tulsa County,36.11,-95.81
32465,74135,Tulsa,OK,Tulsa County,36.1,-95.92
32466,74136,Tulsa,OK,Tulsa County,36.06,-95.94
32467,74137,Tulsa,OK,Tulsa County,36.02,-95.93
32468,74141,Tulsa,OK,Tulsa County,36.12,-95.91
32469,74145,Tulsa,OK,Tulsa County,36.1,-95.89
32470,74146,Tulsa,OK,Tulsa County,36.1,-95.86
32471,74147,Tulsa,OK,Tulsa County,36.12,-95.91
32472,74148,Tulsa,OK,Tulsa County,36.12,-95.91
32473,74149,Tulsa,OK,Tulsa County,36.12,-95.91
32474,74150,Tulsa,OK,Tulsa County,36.12,-95.91
32475,74152,Tulsa,OK,Tulsa County,36.12,-95.91
32476,74153,Tulsa,OK,Tulsa County,36.12,-95.91
32477,74155,Tulsa,OK,Tulsa County,36.12,-95.91
32478,74156,Tulsa,OK,Tulsa County,36.12,-95.91
32479,74157,Tulsa,OK,Tulsa County,36.12,-95.91
32480,74158,Tulsa,OK,Tulsa County,36.12,-95.91
32481,74159,Tulsa,OK,Tulsa County,36.12,-95.91
32482,74169,Tulsa,OK,Tulsa County,36.12,-95.91
32483,74170,Tulsa,OK,Tulsa County,36.12,-95.91
32484,74171,Tulsa,OK,Tulsa County,36.12,-95.91
32485,74172,Tulsa,OK,Tulsa County,36.12,-95.91
32486,74182,Tulsa,OK,Tulsa County,36.12,-95.91
32489,74186,Tulsa,OK,Tulsa County,36.12,-95.91
32490,74187,Tulsa,OK,Tulsa County,36.12,-95.91
32492,74192,Tulsa,OK,Tulsa County,36.12,-95.91
32493,74193,Tulsa,OK,Tulsa County,36.12,-95.91
32495,74301,Vinita,OK,Craig County,36.64,-95.15
32496,74330,Adair,OK,Mayes County,36.43,-95.26
32497,74331,Afton,OK,Delaware County,36.69,-94.96
32498,74332,Big Cabin,OK,Craig County,36.53,-95.22
32499,74333,Bluejacket,OK,Craig County,36.8,-95.07
32500,74335,Cardin,OK,Ottawa County,36.97,-94.85
32501,74337,Chouteau,OK,Mayes County,36.18,-95.33
32502,74338,Colcord,OK,Delaware County,36.26,-94.69
32503,74339,Commerce,OK,Ottawa County,36.93,-94.86
32504,74340,Disney,OK,Mayes County,36.47,-95.02
32505,74342,Eucha,OK,Delaware County,36.37,-94.91
32506,74343,Fairland,OK,Ottawa County,36.75,-94.84
32507,74344,Grove,OK,Delaware County,36.59,-94.78
32508,74345,Grove,OK,Delaware County,36.59,-94.78
32509,74346,Jay,OK,Delaware County,36.42,-94.79
32510,74347,Kansas,OK,Delaware County,36.2,-94.79
32511,74349,Ketchum,OK,Craig County,36.52,-95.04
32512,74350,Langley,OK,Mayes County,36.46,-95.05
32513,74352,Locust Grove,OK,Mayes County,36.19,-95.16
32514,74354,Miami,OK,Ottawa County,36.88,-94.87
32515,74355,Miami,OK,Ottawa County,36.88,-94.87
32516,74358,North Miami,OK,Ottawa County,36.92,-94.88
32517,74359,Oaks,OK,Delaware County,36.17,-94.79
32518,74360,Picher,OK,Ottawa County,36.98,-94.83
32519,74361,Pryor,OK,Mayes County,36.3,-95.32
32520,74362,Pryor,OK,Mayes County,36.3,-95.32
32521,74363,Quapaw,OK,Ottawa County,36.95,-94.78
32522,74364,Rose,OK,Delaware County,36.2,-94.95
32523,74365,Salina,OK,Mayes County,36.29,-95.15
32524,74366,Spavinaw,OK,Mayes County,36.39,-95.05
32525,74367,Strang,OK,Mayes County,36.41,-95.13
32526,74368,Twin Oaks,OK,Delaware County,36.21,-94.85
32527,74369,Welch,OK,Craig County,36.87,-95.09
32528,74370,Wyandotte,OK,Ottawa County,36.79,-94.72
32529,74401,Muskogee,OK,Muskogee County,35.72,-95.47
32530,74402,Muskogee,OK,Muskogee County,35.74,-95.35
32531,74403,Muskogee,OK,Muskogee County,35.74,-95.35
32532,74421,Beggs,OK,Okmulgee County,35.78,-96.02
32533,74422,Boynton,OK,Muskogee County,35.64,-95.65
32534,74423,Braggs,OK,Muskogee County,35.66,-95.19
32535,74425,Canadian,OK,Pittsburg County,35.17,-95.64
32536,74426,Checotah,OK,McIntosh County,35.47,-95.52
32537,74427,Cookson,OK,Cherokee County,35.68,-94.89
32538,74428,Council Hill,OK,McIntosh County,35.55,-95.65
32539,74429,Coweta,OK,Wagoner County,35.96,-95.66
32540,74430,Crowder,OK,Pittsburg County,35.12,-95.66
32541,74431,Dewar,OK,Okmulgee County,35.47,-95.94
32542,74432,Eufaula,OK,McIntosh County,35.29,-95.58
32543,74434,Fort Gibson,OK,Muskogee County,35.78,-95.24
32544,74435,Gore,OK,Sequoyah County,35.54,-95.11
32545,74436,Haskell,OK,Muskogee County,35.82,-95.67
32546,74437,Henryetta,OK,Okmulgee County,35.44,-95.98
32547,74438,Hitchita,OK,McIntosh County,35.54,-95.76
32548,74439,Braggs,OK,Muskogee County,35.88,-95.23
32549,74440,Hoyt,OK,Haskell County,35.28,-95.3
32550,74441,Hulbert,OK,Cherokee County,35.93,-95.14
32551,74442,Indianola,OK,Pittsburg County,35.16,-95.77
32552,74444,Moodys,OK,Cherokee County,36.07,-94.94
32553,74445,Morris,OK,Okmulgee County,35.61,-95.86
32554,74446,Okay,OK,Wagoner County,35.85,-95.31
32555,74447,Okmulgee,OK,Okmulgee County,35.63,-95.95
32556,74450,Oktaha,OK,Muskogee County,35.57,-95.47
32557,74451,Park Hill,OK,Cherokee County,35.75,-95.02
32558,74452,Peggs,OK,Cherokee County,36.08,-95.1
32559,74454,Porter,OK,Wagoner County,35.86,-95.52
32560,74455,Porum,OK,Muskogee County,35.35,-95.26
32561,74456,Preston,OK,Okmulgee County,35.71,-96.0
32562,74457,Proctor,OK,Adair County,35.97,-94.78
32563,74458,Redbird,OK,Wagoner County,35.88,-95.59
32564,74459,Rentiesville,OK,McIntosh County,35.52,-95.49
32565,74460,Schulter,OK,Okmulgee County,35.52,-95.95
32566,74461,Stidham,OK,McIntosh County,35.36,-95.7
32567,74462,Stigler,OK,Haskell County,35.25,-95.12
32568,74463,Taft,OK,Muskogee County,35.75,-95.54
32569,74464,Tahlequah,OK,Cherokee County,35.91,-94.97
32570,74465,Tahlequah,OK,Cherokee County,35.91,-94.97
32571,74467,Wagoner,OK,Wagoner County,35.95,-95.38
32572,74468,Wainwright,OK,Muskogee County,35.61,-95.56
32573,74469,Warner,OK,Muskogee County,35.49,-95.3
32574,74470,Webbers Falls,OK,Muskogee County,35.5,-95.16
32575,74471,Welling,OK,Cherokee County,35.83,-94.87
32576,74472,Whitefield,OK,Haskell County,35.25,-95.23
32577,74477,Wagoner,OK,Wagoner County,36.0,-95.27
32578,74501,Mcalester,OK,Pittsburg County,34.92,-95.76
32579,74502,Mcalester,OK,Pittsburg County,34.92,-95.76
32580,74521,Albion,OK,Pushmataha County,34.66,-95.09
32581,74522,Alderson,OK,Pittsburg County,34.9,-95.69
32582,74523,Antlers,OK,Pushmataha County,34.23,-95.61
32583,74525,Atoka,OK,Atoka County,34.38,-96.13
32584,74528,Blanco,OK,Pittsburg County,34.75,-95.77
32585,74529,Blocker,OK,Pittsburg County,35.07,-95.57
32586,74530,Bromide,OK,Johnston County,34.41,-96.49
32587,74531,Calvin,OK,Hughes County,34.96,-96.25
32588,74533,Caney,OK,Atoka County,34.23,-96.21
32589,74534,Centrahoma,OK,Coal County,34.6,-96.34
32590,74535,Clarita,OK,Coal County,34.48,-96.43
32591,74536,Clayton,OK,Pushmataha County,34.58,-95.35
32592,74538,Coalgate,OK,Coal County,34.53,-96.21
32593,74540,Daisy,OK,Atoka County,34.53,-95.73
32595,74543,Finley,OK,Pushmataha County,34.33,-95.5
32596,74545,Gowen,OK,Latimer County,34.87,-95.47
32597,74546,Haileyville,OK,Pittsburg County,34.86,-95.58
32598,74547,Hartshorne,OK,Pittsburg County,34.83,-95.55
32599,74549,Honobia,OK,Pushmataha County,34.53,-94.95
32600,74552,Kinta,OK,Haskell County,35.11,-95.23
32601,74553,Kiowa,OK,Pittsburg County,34.72,-95.9
32602,74554,Krebs,OK,Pittsburg County,34.92,-95.71
32603,74555,Lane,OK,Atoka County,34.3,-95.98
32604,74556,Lehigh,OK,Coal County,34.46,-96.18
32605,74557,Moyers,OK,Pushmataha County,34.32,-95.65
32606,74558,Nashoba,OK,Pushmataha County,34.48,-95.22
32607,74559,Panola,OK,Latimer County,34.92,-95.22
32608,74560,Pittsburg,OK,Pittsburg County,34.71,-95.85
32609,74561,Quinton,OK,Pittsburg County,35.12,-95.36
32610,74562,Rattan,OK,Pushmataha County,34.19,-95.41
32611,74563,Red Oak,OK,Latimer County,34.95,-95.08
32612,74565,Savanna,OK,Pittsburg County,34.82,-95.83
32613,74567,Snow,OK,Pushmataha County,34.43,-95.39
32614,74569,Stringtown,OK,Atoka County,34.46,-96.05
32615,74570,Stuart,OK,Hughes County,34.9,-96.09
32616,74571,Talihina,OK,Le Flore County,34.75,-95.04
32617,74572,Tupelo,OK,Coal County,34.6,-96.42
32618,74574,Tuskahoma,OK,Pushmataha County,34.62,-95.27
32619,74576,Wardville,OK,Atoka County,34.66,-96.02
32620,74577,Whitesboro,OK,Le Flore County,34.67,-94.81
32621,74578,Wilburton,OK,Latimer County,34.91,-95.3
32622,74601,Ponca City,OK,Kay County,36.7,-97.15
32623,74602,Ponca City,OK,Kay County,36.72,-97.06
32624,74604,Ponca City,OK,Kay County,36.72,-97.06
32625,74630,Billings,OK,Noble County,36.53,-97.44
32626,74631,Blackwell,OK,Kay County,36.8,-97.29
32627,74632,Braman,OK,Kay County,36.92,-97.33
32628,74633,Burbank,OK,Osage County,36.69,-96.72
32629,74636,Deer Creek,OK,Grant County,36.8,-97.51
32630,74637,Fairfax,OK,Osage County,36.57,-96.7
32631,74640,Hunter,OK,Garfield County,36.56,-97.66
32632,74641,Kaw City,OK,Kay County,36.76,-96.86
32633,74643,Lamont,OK,Grant County,36.69,-97.55
32634,74644,Marland,OK,Noble County,36.56,-97.15
32635,74646,Nardin,OK,Kay County,36.8,-97.44
32636,74647,Newkirk,OK,Kay County,36.88,-97.05
32637,74650,Ralston,OK,Pawnee County,36.5,-96.73
32638,74651,Red Rock,OK,Noble County,36.45,-97.17
32639,74652,Shidler,OK,Osage County,36.78,-96.65
32640,74653,Tonkawa,OK,Noble County,36.68,-97.3
32641,74701,Durant,OK,Bryan County,33.98,-96.39
32642,74702,Durant,OK,Bryan County,33.98,-96.39
32643,74720,Achille,OK,Bryan County,33.83,-96.38
32644,74721,Albany,OK,Bryan County,33.88,-96.17
32645,74722,Battiest,OK,McCurtain County,34.4,-94.93
32646,74723,Bennington,OK,Bryan County,34.0,-96.03
32647,74724,Bethel,OK,McCurtain County,34.35,-94.85
32648,74726,Bokchito,OK,Bryan County,34.01,-96.14
32649,74727,Boswell,OK,Choctaw County,34.02,-95.86
32650,74728,Broken Bow,OK,McCurtain County,34.02,-94.73
32651,74729,Caddo,OK,Bryan County,34.13,-96.26
32652,74730,Calera,OK,Bryan County,33.93,-96.43
32653,74731,Cartwright,OK,Bryan County,33.85,-96.57
32654,74733,Colbert,OK,Bryan County,33.85,-96.5
32655,74734,Eagletown,OK,McCurtain County,34.03,-94.57
32656,74735,Fort Towson,OK,Choctaw County,34.02,-95.29
32657,74736,Garvin,OK,McCurtain County,33.95,-94.94
32658,74737,Golden,OK,McCurtain County,34.04,-94.9
32659,74738,Grant,OK,Choctaw County,33.93,-95.52
32660,74740,Haworth,OK,McCurtain County,33.84,-94.65
32661,74741,Hendrix,OK,Bryan County,33.77,-96.4
32662,74743,Hugo,OK,Choctaw County,34.01,-95.51
32663,74745,Idabel,OK,McCurtain County,33.9,-94.81
32664,74747,Kemp,OK,Bryan County,33.78,-96.36
32665,74748,Kenefic,OK,Bryan County,34.15,-96.4
32666,74750,Millerton,OK,McCurtain County,33.98,-95.01
32667,74752,Pickens,OK,McCurtain County,34.4,-95.03
32668,74753,Platter,OK,Bryan County,33.91,-96.54
32669,74754,Ringold,OK,McCurtain County,34.21,-95.13
32670,74755,Rufe,OK,McCurtain County,34.13,-95.11
32671,74756,Sawyer,OK,Choctaw County,34.02,-95.37
32672,74759,Soper,OK,Choctaw County,34.03,-95.69
32673,74760,Spencerville,OK,Choctaw County,34.16,-95.36
32674,74761,Swink,OK,Choctaw County,34.01,-95.2
32675,74764,Valliant,OK,McCurtain County,34.0,-95.08
32676,74766,Wright City,OK,McCurtain County,34.06,-95.0
32677,74801,Shawnee,OK,Pottawatomie County,35.33,-96.91
32678,74802,Shawnee,OK,Pottawatomie County,35.33,-96.91
32679,74804,Shawnee,OK,Pottawatomie County,35.39,-96.92
32680,74818,Seminole,OK,Seminole County,35.23,-96.64
32681,74820,Ada,OK,Pontotoc County,34.77,-96.66
32682,74821,Ada,OK,Pontotoc County,34.77,-96.66
32683,74824,Agra,OK,Lincoln County,35.89,-96.87
32684,74825,Allen,OK,Pontotoc County,34.87,-96.41
32685,74826,Asher,OK,Pottawatomie County,34.98,-96.92
32686,74827,Atwood,OK,Hughes County,34.95,-96.33
32687,74829,Boley,OK,Okfuskee County,35.49,-96.47
32688,74830,Bowlegs,OK,Seminole County,35.14,-96.66
32689,74831,Byars,OK,McClain County,34.87,-97.05
32690,74832,Carney,OK,Lincoln County,35.8,-97.01
32691,74833,Castle,OK,Okfuskee County,35.47,-96.38
32692,74834,Chandler,OK,Lincoln County,35.7,-96.87
32693,74836,Connerville,OK,Johnston County,34.44,-96.65
32694,74837,Cromwell,OK,Seminole County,35.36,-96.45
32695,74839,Dustin,OK,Hughes County,35.27,-96.03
32696,74840,Earlsboro,OK,Pottawatomie County,35.32,-96.79
32697,74842,Fittstown,OK,Pontotoc County,34.62,-96.63
32698,74843,Fitzhugh,OK,Pontotoc County,34.66,-96.77
32699,74844,Francis,OK,Pontotoc County,34.87,-96.59
32700,74845,Hanna,OK,McIntosh County,35.2,-95.88
32701,74848,Holdenville,OK,Hughes County,35.08,-96.39
32702,74849,Konawa,OK,Seminole County,34.95,-96.75
32703,74850,Lamar,OK,Hughes County,35.09,-96.12
32704,74851,Mcloud,OK,Pottawatomie County,35.41,-97.09
32705,74852,Macomb,OK,Pottawatomie County,35.14,-97.0
32706,74854,Maud,OK,Seminole County,35.13,-96.77
32707,74855,Meeker,OK,Lincoln County,35.48,-96.89
32708,74856,Mill Creek,OK,Johnston County,34.4,-96.82
32709,74857,Newalla,OK,Cleveland County,35.4,-97.17
32710,74859,Okemah,OK,Okfuskee County,35.42,-96.29
32711,74860,Paden,OK,Okfuskee County,35.5,-96.56
32712,74864,Prague,OK,Lincoln County,35.48,-96.69
32713,74865,Roff,OK,Pontotoc County,34.62,-96.84
32714,74866,Saint Louis,OK,Pottawatomie County,35.07,-96.86
32715,74867,Sasakwa,OK,Seminole County,34.94,-96.52
32716,74868,Seminole,OK,Seminole County,35.23,-96.64
32717,74869,Sparks,OK,Lincoln County,35.61,-96.81
32718,74871,Stonewall,OK,Pontotoc County,34.65,-96.52
32719,74872,Stratford,OK,Garvin County,34.79,-96.96
32720,74873,Tecumseh,OK,Pottawatomie County,35.26,-96.93
32721,74875,Tryon,OK,Lincoln County,35.87,-96.96
32722,74878,Wanette,OK,Pottawatomie County,34.96,-97.03
32723,74880,Weleetka,OK,Okfuskee County,35.33,-96.13
32724,74881,Wellston,OK,Lincoln County,35.68,-97.06
32725,74883,Wetumka,OK,Hughes County,35.24,-96.23
32726,74884,Wewoka,OK,Seminole County,35.14,-96.49
32727,74901,Arkoma,OK,Le Flore County,35.33,-94.45
32728,74902,Pocola,OK,Le Flore County,35.24,-94.47
32729,74930,Bokoshe,OK,Le Flore County,35.19,-94.79
32730,74931,Bunch,OK,Adair County,35.68,-94.77
32731,74932,Cameron,OK,Le Flore County,35.13,-94.53
32732,74935,Fanshawe,OK,Le Flore County,34.95,-94.9
32733,74936,Gans,OK,Sequoyah County,35.38,-94.69
32734,74937,Heavener,OK,Le Flore County,34.89,-94.6
32735,74939,Hodgen,OK,Le Flore County,34.73,-94.63
32736,74940,Howe,OK,Le Flore County,34.94,-94.63
32737,74941,Keota,OK,Haskell County,35.25,-94.92
32738,74942,Leflore,OK,Le Flore County,34.9,-94.98
32739,74943,Lequire,OK,Haskell County,35.1,-95.1
32740,74944,Mccurtain,OK,Haskell County,35.13,-95.02
32741,74945,Marble City,OK,Sequoyah County,35.6,-94.81
32742,74946,Moffett,OK,Sequoyah County,35.39,-94.45
32743,74947,Monroe,OK,Le Flore County,34.98,-94.52
32744,74948,Muldrow,OK,Sequoyah County,35.4,-94.6
32745,74949,Muse,OK,Le Flore County,34.67,-94.77
32746,74951,Panama,OK,Le Flore County,35.17,-94.66
32747,74953,Poteau,OK,Le Flore County,35.04,-94.63
32748,74954,Roland,OK,Sequoyah County,35.41,-94.51
32749,74955,Sallisaw,OK,Sequoyah County,35.46,-94.8
32750,74956,Shady Point,OK,Le Flore County,35.13,-94.66
32751,74957,Smithville,OK,McCurtain County,34.46,-94.64
32752,74959,Spiro,OK,Le Flore County,35.24,-94.61
32753,74960,Stilwell,OK,Adair County,35.81,-94.63
32754,74962,Vian,OK,Sequoyah County,35.49,-94.97
32755,74963,Watson,OK,McCurtain County,34.43,-94.55
32756,74964,Watts,OK,Adair County,36.11,-94.66
32757,74965,Westville,OK,Adair County,35.98,-94.57
32758,74966,Wister,OK,Le Flore County,34.97,-94.72
32759,75001,Addison,TX,Dallas County,32.96,-96.83
32760,75002,Allen,TX,Collin County,33.1,-96.66
32761,75006,Carrollton,TX,Dallas County,32.98,-96.89
32762,75007,Carrollton,TX,Denton County,33.01,-96.9
32763,75009,Celina,TX,Collin County,33.32,-96.78
32764,75010,Carrollton,TX,Denton County,33.05,-96.87
32765,75011,Carrollton,TX,Dallas County,32.98,-96.89
32766,75013,Allen,TX,Collin County,33.11,-96.69
32767,75014,Irving,TX,Dallas County,32.85,-96.96
32768,75015,Irving,TX,Dallas County,32.85,-96.96
32769,75016,Irving,TX,Dallas County,32.85,-96.96
32770,75017,Irving,TX,Dallas County,32.85,-96.96
32771,75019,Coppell,TX,Dallas County,32.96,-96.99
32772,75020,Denison,TX,Grayson County,33.75,-96.56
32773,75021,Denison,TX,Grayson County,33.73,-96.47
32774,75022,Flower Mound,TX,Denton County,33.02,-97.09
32775,75023,Plano,TX,Collin County,33.06,-96.73
32776,75024,Plano,TX,Collin County,33.08,-96.8
32777,75025,Plano,TX,Collin County,33.09,-96.74
32778,75026,Plano,TX,Collin County,33.04,-96.74
32779,75027,Flower Mound,TX,Denton County,33.02,-97.09
32780,75028,Flower Mound,TX,Denton County,33.03,-97.06
32781,75029,Lewisville,TX,Denton County,33.04,-96.98
32782,75030,Rowlett,TX,Dallas County,32.9,-96.55
32783,75032,Rockwall,TX,Rockwall County,32.85,-96.44
32784,75033,Frisco,TX,,33.14,-96.81
32785,75034,Frisco,TX,Denton County,33.14,-96.81
32786,75035,Frisco,TX,Collin County,33.16,-96.79
32787,75036,Frisco,TX,Denton County,33.14,-96.87
32789,75038,Irving,TX,Dallas County,32.87,-97.0
32790,75039,Irving,TX,Dallas County,32.89,-96.94
32791,75040,Garland,TX,Dallas County,32.91,-96.62
32792,75041,Garland,TX,Dallas County,32.88,-96.65
32793,75042,Garland,TX,Dallas County,32.91,-96.67
32794,75043,Garland,TX,Dallas County,32.86,-96.58
32795,75044,Garland,TX,Dallas County,32.96,-96.65
32796,75045,Garland,TX,Dallas County,32.91,-96.62
32797,75046,Garland,TX,Dallas County,32.91,-96.62
32798,75047,Garland,TX,Dallas County,32.91,-96.62
32799,75048,Sachse,TX,Dallas County,32.97,-96.58
32800,75049,Garland,TX,Dallas County,32.91,-96.62
32801,75050,Grand Prairie,TX,Dallas County,32.78,-97.01
32802,75051,Grand Prairie,TX,Dallas County,32.73,-97.0
32803,75052,Grand Prairie,TX,Dallas County,32.69,-97.01
32804,75053,Grand Prairie,TX,Dallas County,32.69,-97.01
32805,75054,Grand Prairie,TX,Tarrant County,32.59,-97.04
32806,75056,The Colony,TX,Denton County,33.09,-96.88
32807,75057,Lewisville,TX,Denton County,33.04,-96.98
32808,75058,Gunter,TX,Grayson County,33.45,-96.74
32809,75059,Irving,TX,,0.0,0.0
32810,75060,Irving,TX,Dallas County,32.8,-96.95
32811,75061,Irving,TX,Dallas County,32.83,-96.97
32812,75062,Irving,TX,Dallas County,32.85,-96.96
32813,75063,Irving,TX,Dallas County,32.92,-96.99
32814,75064,Irving,TX,,32.81,-96.96
32815,75065,Lake Dallas,TX,Denton County,33.12,-97.02
32816,75067,Lewisville,TX,Denton County,33.01,-97.0
32817,75068,Little Elm,TX,Denton County,33.16,-96.93
32818,75069,Mckinney,TX,Collin County,33.18,-96.59
32819,75070,Mckinney,TX,Collin County,33.17,-96.7
32820,75071,Mckinney,TX,Collin County,33.2,-96.65
32821,75072,Mckinney,TX,Collin County,33.18,-96.7
32822,75074,Plano,TX,Collin County,33.03,-96.67
32823,75075,Plano,TX,Collin County,33.04,-96.74
32824,75076,Pottsboro,TX,Grayson County,33.77,-96.67
32825,75077,Lewisville,TX,Denton County,33.08,-97.06
32826,75078,Prosper,TX,Collin County,33.24,-96.78
32827,75080,Richardson,TX,Dallas County,32.98,-96.74
32828,75081,Richardson,TX,Dallas County,32.97,-96.7
32829,75082,Richardson,TX,Collin County,32.99,-96.66
32830,75083,Richardson,TX,Dallas County,32.97,-96.7
32831,75085,Richardson,TX,Dallas County,32.97,-96.7
32832,75086,Plano,TX,Collin County,33.04,-96.74
32833,75087,Rockwall,TX,Rockwall County,32.92,-96.45
32834,75088,Rowlett,TX,Dallas County,32.9,-96.55
32835,75089,Rowlett,TX,Dallas County,32.94,-96.56
32836,75090,Sherman,TX,Grayson County,33.61,-96.6
32837,75091,Sherman,TX,Grayson County,33.61,-96.6
32838,75092,Sherman,TX,Grayson County,33.66,-96.7
32839,75093,Plano,TX,Collin County,33.03,-96.81
32840,75094,Plano,TX,Collin County,33.02,-96.62
32841,75097,Weston,TX,Collin County,33.32,-96.64
32842,75098,Wylie,TX,Collin County,33.04,-96.51
32843,75099,Coppell,TX,Dallas County,32.96,-96.99
32844,75101,Bardwell,TX,Ellis County,32.27,-96.7
32845,75102,Barry,TX,Navarro County,32.09,-96.63
